7,38,385.042,487.777,89.548,184.654,0.807826,-1,-1,-1
7,22,909.591,0.000,34.375,82.703,0.804383,-1,-1,-1
7,40,344.209,493.525,58.565,150.691,0.792618,-1,-1,-1
7,32,1695.333,158.518,63.642,147.617,0.778298,-1,-1,-1
7,36,1820.407,0.009,38.139,50.396,0.770984,-1,-1,-1
7,37,1898.227,94.857,21.773,103.497,0.767936,-1,-1,-1
7,35,155.774,0.001,38.850,40.655,0.742200,-1,-1,-1
7,42,1853.860,700.175,66.130,151.946,0.657001,-1,-1,-1
7,43,288.627,0.000,42.361,18.177,0.608182,-1,-1,-1
7,45,462.612,507.425,54.267,137.165,0.306134,-1,-1,-1
7,39,1280.283,43.177,32.828,76.895,0.256941,-1,-1,-1
7,46,1280.070,42.794,32.423,79.130,0.412584,-1,-1,-1
8,4,1474.172,492.396,78.452,159.696,0.878810,-1,-1,-1
8,2,757.497,423.258,59.082,160.162,0.876010,-1,-1,-1
8,1,1459.226,339.806,70.647,165.676,0.875241,-1,-1,-1
8,3,247.584,457.995,77.628,174.816,0.875167,-1,-1,-1
8,5,1389.636,707.987,110.877,181.067,0.873460,-1,-1,-1
8,6,223.927,28.267,54.705,117.768,0.871029,-1,-1,-1
8,11,1795.444,157.241,62.382,129.618,0.867040,-1,-1,-1
8,14,1613.764,16.680,46.329,110.889,0.865846,-1,-1,-1
8,15,926.122,187.052,56.255,137.456,0.861996,-1,-1,-1
8,17,371.405,15.522,55.495,117.564,0.861115,-1,-1,-1
8,10,43.580,806.380,102.070,184.407,0.860753,-1,-1,-1
8,9,1680.290,14.269,53.417,127.098,0.860346,-1,-1,-1
8,7,711.080,219.518,56.737,149.304,0.859978,-1,-1,-1
8,20,1140.398,899.209,99.783,180.791,0.859028,-1,-1,-1
8,12,572.069,287.086,60.130,129.716,0.857302,-1,-1,-1
8,21,849.824,64.341,41.918,132.839,0.856039,-1,-1,-1
8,13,1093.579,55.901,42.039,104.381,0.853284,-1,-1,-1
8,25,728.415,0.000,40.216,92.924,0.845956,-1,-1,-1
8,8,661.020,606.878,88.141,191.236,0.845666,-1,-1,-1
8,16,800.067,72.129,47.727,125.926,0.841128,-1,-1,-1
8,23,1139.458,471.604,72.943,149.582,0.839152,-1,-1,-1
8,24,1386.042,50.854,37.726,132.492,0.835419,-1,-1,-1
8,26,1171.505,134.526,44.996,133.968,0.831494,-1,-1,-1
8,19,1587.023,19.463,39.761,105.328,0.830405,-1,-1,-1
8,18,1204.334,115.052,48.532,139.111,0.827760,-1,-1,-1
8,28,987.283,113.245,54.600,140.520,0.823996,-1,-1,-1
8,34,1400.122,0.000,44.877,95.800,0.818594,-1,-1,-1
8,31,1730.617,89.009,58.360,137.172,0.818308,-1,-1,-1
8,27,1303.199,4.131,41.188,103.555,0.817220,-1,-1,-1
8,22,908.296,0.000,35.996,83.348,0.814244,-1,-1,-1
8,29,903.684,80.384,38.212,124.414,0.810992,-1,-1,-1
8,42,1854.164,696.998,65.656,143.547,0.808643,-1,-1,-1
8,38,384.251,486.455,123.107,185.014,0.808212,-1,-1,-1
8,33,92.907,128.414,51.953,120.224,0.803350,-1,-1,-1
8,30,573.511,213.440,47.877,122.693,0.801430,-1,-1,-1
8,40,343.455,492.478,60.864,150.085,0.795799,-1,-1,-1
8,44,759.757,0.009,63.819,49.636,0.791546,-1,-1,-1
8,36,1820.657,0.021,37.691,49.786,0.777861,-1,-1,-1
8,37,1898.971,95.679,21.029,101.539,0.774381,-1,-1,-1
8,32,1695.533,157.538,63.702,149.594,0.722576,-1,-1,-1
8,35,159.662,0.000,33.981,37.159,0.685109,-1,-1,-1
8,43,278.023,0.000,53.158,17.186,0.549545,-1,-1,-1
8,45,461.387,511.060,54.690,133.666,0.490947,-1,-1,-1
8,46,1280.033,41.023,30.101,79.725,0.329954,-1,-1,-1
9,3,246.832,462.051,78.613,177.283,0.883685,-1,-1,-1
9,4,1475.590,494.894,78.626,167.792,0.880479,-1,-1,-1
9,1,1461.221,343.079,70.025,163.596,0.880207,-1,-1,-1
9,6,226.902,27.857,56.504,118.066,0.877085,-1,-1,-1
9,5,1389.928,709.699,106.660,178.609,0.872138,-1,-1,-1
9,11,1796.696,157.602,61.708,129.066,0.870471,-1,-1,-1
9,2,757.861,421.343,58.321,161.866,0.868281,-1,-1,-1
9,15,925.801,188.421,56.708,135.801,0.865567,-1,-1,-1
9,10,45.258,808.554,99.785,181.304,0.864033,-1,-1,-1
9,9,1680.788,15.414,53.357,129.184,0.863780,-1,-1,-1
9,7,710.960,218.093,56.791,150.260,0.861914,-1,-1,-1
9,20,1140.483,894.576,98.014,185.424,0.861136,-1,-1,-1
9,12,571.923,288.482,59.744,127.969,0.858972,-1,-1,-1
9,17,373.118,15.007,54.402,116.949,0.858343,-1,-1,-1
9,21,849.685,64.042,41.840,132.910,0.858038,-1,-1,-1
9,14,1613.581,16.673,46.848,110.559,0.857714,-1,-1,-1
9,8,674.328,603.736,75.279,194.261,0.854165,-1,-1,-1
9,13,1093.519,56.081,42.389,104.670,0.853759,-1,-1,-1
9,16,800.160,71.107,46.541,127.119,0.844373,-1,-1,-1
9,25,728.219,0.000,40.403,92.844,0.840462,-1,-1,-1
9,19,1588.112,19.509,39.087,106.781,0.836678,-1,-1,-1
9,26,1171.106,133.356,46.794,130.682,0.836105,-1,-1,-1
9,24,1385.896,51.420,37.026,131.442,0.835466,-1,-1,-1
9,23,1141.529,474.902,70.378,146.099,0.828895,-1,-1,-1
9,27,1304.290,3.932,39.868,103.031,0.828343,-1,-1,-1
9,18,1205.009,113.820,46.878,139.309,0.827637,-1,-1,-1
9,31,1732.151,90.413,57.359,136.324,0.827532,-1,-1,-1
9,40,343.412,492.118,59.991,151.432,0.826682,-1,-1,-1
9,29,903.738,79.042,39.348,122.540,0.824820,-1,-1,-1
9,22,908.050,0.000,36.470,84.068,0.820954,-1,-1,-1
9,34,1399.266,0.000,45.941,94.938,0.818736,-1,-1,-1
9,38,384.591,485.749,87.300,184.581,0.814145,-1,-1,-1
9,28,988.569,114.338,53.344,141.383,0.812106,-1,-1,-1
9,30,574.341,214.045,47.472,122.076,0.809655,-1,-1,-1
9,33,86.130,128.105,58.526,120.201,0.786949,-1,-1,-1
9,36,1820.294,0.024,37.645,49.631,0.779756,-1,-1,-1
9,37,1899.079,96.290,20.921,100.266,0.777492,-1,-1,-1
9,32,1695.166,159.578,66.446,147.286,0.776418,-1,-1,-1
9,42,1852.989,646.155,66.837,194.153,0.767099,-1,-1,-1
9,44,759.568,0.006,63.984,49.592,0.738722,-1,-1,-1
9,43,286.131,0.000,44.545,16.933,0.582895,-1,-1,-1
9,35,158.143,0.067,36.190,36.928,0.571049,-1,-1,-1
9,45,458.152,510.406,58.609,134.464,0.558294,-1,-1,-1
9,46,1276.979,41.009,32.657,80.188,0.437668,-1,-1,-1
10,4,1476.406,498.488,80.358,174.158,0.890171,-1,-1,-1
10,6,229.490,27.176,57.803,118.410,0.881799,-1,-1,-1
10,3,246.351,465.902,79.371,174.506,0.879883,-1,-1,-1
10,1,1462.126,346.075,70.026,165.556,0.878061,-1,-1,-1
10,11,1796.603,157.502,62.660,128.830,0.877008,-1,-1,-1
10,5,1390.016,710.356,104.029,178.018,0.869212,-1,-1,-1
10,2,757.931,419.247,57.399,163.849,0.867182,-1,-1,-1
